,0
88184,-0.00289917
88185,-0.0032348633
88186,-0.0039367676
88187,-0.005004883
88188,-0.0061950684
88189,-0.006958008
88190,-0.007385254
88191,-0.007598877
88192,-0.00793457
88193,-0.00869751
88194,-0.009887695
88195,-0.011108398
88196,-0.012084961
88197,-0.012451172
88198,-0.012329102
88199,-0.011962891
88200,-0.011505127
88201,-0.011199951
88202,-0.010955811
88203,-0.010681152
88204,-0.010559082
88205,-0.010559082
88206,-0.0107421875
88207,-0.011077881
88208,-0.011505127
88209,-0.0119018555
88210,-0.012329102
88211,-0.0126953125
88212,-0.013061523
88213,-0.013305664
88214,-0.013244629
88215,-0.012817383
88216,-0.012054443
88217,-0.011077881
88218,-0.009979248
88219,-0.009002686
88220,-0.008087158
88221,-0.0074157715
88222,-0.007080078
88223,-0.007019043
88224,-0.0072021484
88225,-0.0075683594
88226,-0.00793457
88227,-0.008270264
88228,-0.008575439
88229,-0.008880615
88230,-0.009155273
88231,-0.009429932
88232,-0.009552002
88233,-0.009521484
88234,-0.009277344
88235,-0.00894165
88236,-0.008605957
88237,-0.008117676
88238,-0.0075683594
88239,-0.0068969727
88240,-0.006134033
88241,-0.005554199
88242,-0.0051574707
88243,-0.005065918
88244,-0.0051574707
88245,-0.0053710938
88246,-0.0056152344
88247,-0.0058898926
88248,-0.006164551
88249,-0.006439209
88250,-0.0066223145
88251,-0.0066833496
88252,-0.0066223145
88253,-0.0063476562
88254,-0.0057373047
88255,-0.004852295
88256,-0.0038146973
88257,-0.0028686523
88258,-0.0025024414
88259,-0.0028076172
88260,-0.0038452148
88261,-0.005218506
88262,-0.0064086914
88263,-0.0070495605
88264,-0.0069885254
88265,-0.0063476562
88266,-0.005645752
88267,-0.0051879883
88268,-0.0051574707
88269,-0.0054626465
88270,-0.005706787
88271,-0.0057678223
88272,-0.0053710938
88273,-0.004699707
88274,-0.0037841797
88275,-0.0030212402
88276,-0.0025634766
88277,-0.0024414062
88278,-0.0025939941
88279,-0.00289917
88280,-0.0031433105
88281,-0.0032043457
88282,-0.0030517578
88283,-0.0027770996
88284,-0.0025024414
88285,-0.0022583008
88286,-0.002105713
88287,-0.0018920898
88288,-0.0014648438
88289,-0.00079345703
88290,0.00024414062
88291,0.001373291
88292,0.0025024414
88293,0.0033569336
88294,0.0037841797
88295,0.0037841797
88296,0.0033569336
88297,0.002746582
88298,0.002166748
88299,0.0019226074
88300,0.0021362305
88301,0.0025939941
88302,0.003112793
88303,0.003326416
88304,0.0030517578
88305,0.0024414062
88306,0.0018310547
88307,0.0015869141
88308,0.0018615723
88309,0.002532959
88310,0.0032958984
88311,0.003753662
88312,0.0036621094
88313,0.0031433105
88314,0.0023498535
88315,0.0014648438
88316,0.0006713867
88317,-6.1035156e-05
88318,-0.00064086914
88319,-0.0012207031
88320,-0.0018005371
88321,-0.0024414062
88322,-0.003112793
88323,-0.0038146973
88324,-0.0043945312
88325,-0.0048828125
88326,-0.0050964355
88327,-0.005218506
88328,-0.005218506
88329,-0.0051879883
88330,-0.005279541
88331,-0.005493164
88332,-0.0057678223
88333,-0.006134033
88334,-0.0066223145
88335,-0.0072021484
88336,-0.007904053
88337,-0.008575439
88338,-0.009124756
88339,-0.009460449
88340,-0.009613037
88341,-0.009674072
88342,-0.009765625
88343,-0.010070801
88344,-0.010314941
88345,-0.010284424
88346,-0.009887695
88347,-0.009063721
88348,-0.008117676
88349,-0.0073242188
88350,-0.0069885254
88351,-0.0071105957
88352,-0.0074768066
88353,-0.0078125
88354,-0.008026123
88355,-0.008026123
88356,-0.007904053
88357,-0.0076904297
88358,-0.0074157715
88359,-0.0070495605
88360,-0.006500244
88361,-0.005584717
88362,-0.004272461
88363,-0.0027160645
88364,-0.0010681152
88365,0.00030517578
88366,0.0012817383
88367,0.0018310547
88368,0.001953125
88369,0.0019226074
88370,0.0018005371
88371,0.0016784668
88372,0.0016784668
88373,0.0017089844
88374,0.0018310547
88375,0.0019836426
88376,0.002166748
88377,0.002105713
88378,0.001953125
88379,0.0018005371
88380,0.0018005371
88381,0.002166748
88382,0.0029296875
88383,0.0039978027
88384,0.005065918
88385,0.0059509277
88386,0.006500244
88387,0.0066833496
88388,0.006652832
88389,0.0064086914
88390,0.006134033
88391,0.005859375
88392,0.005706787
88393,0.0056152344
88394,0.005493164
88395,0.0052490234
88396,0.004852295
88397,0.004425049
88398,0.0041503906
88399,0.0041503906
88400,0.004425049
88401,0.0048217773
88402,0.0051574707
88403,0.0053100586
88404,0.0053100586
88405,0.0052490234
88406,0.0050964355
88407,0.005004883
88408,0.004699707
88409,0.004119873
88410,0.0032348633
88411,0.0022277832
88412,0.0013122559
88413,0.0007324219
88414,0.00048828125
88415,0.000579834
88416,0.0008544922
88417,0.0012207031
88418,0.0017089844
88419,0.002319336
88420,0.002960205
88421,0.0035095215
88422,0.0036010742
88423,0.0030822754
88424,0.0020751953
88425,0.00079345703
88426,-0.0004272461
88427,-0.001373291
88428,-0.0020141602
88429,-0.0024719238
88430,-0.00289917
88431,-0.0034484863
88432,-0.0041503906
88433,-0.0048828125
88434,-0.0056762695
88435,-0.0063476562
88436,-0.0067443848
88437,-0.0068359375
88438,-0.006500244
88439,-0.0057678223
88440,-0.004852295
88441,-0.0039367676
88442,-0.0032653809
88443,-0.0028686523
88444,-0.0026855469
88445,-0.0026855469
88446,-0.0027770996
88447,-0.0029907227
88448,-0.0032043457
88449,-0.003479004
88450,-0.0038146973
88451,-0.0040893555
88452,-0.004180908
88453,-0.0040893555
88454,-0.003753662
88455,-0.0032043457
88456,-0.0025939941
88457,-0.0018920898
88458,-0.0012817383
88459,-0.0007019043
88460,-0.00030517578
88461,-6.1035156e-05
88462,9.1552734e-05
88463,0.0002746582
88464,0.0005493164
88465,0.00091552734
88466,0.0013122559
88467,0.0016784668
88468,0.0018920898
88469,0.001953125
88470,0.0020751953
88471,0.0024414062
88472,0.0032348633
88473,0.004486084
88474,0.006072998
88475,0.007659912
88476,0.009094238
88477,0.010040283
88478,0.010528564
88479,0.010681152
88480,0.0107421875
88481,0.01083374
88482,0.011047363
88483,0.0113220215
88484,0.0115356445
88485,0.011627197
88486,0.011474609
88487,0.011260986
88488,0.011199951
88489,0.011444092
88490,0.011962891
88491,0.012634277
88492,0.013366699
88493,0.014038086
88494,0.0146484375
88495,0.0152282715
88496,0.01574707
88497,0.016174316
88498,0.01638794
88499,0.016418457
88500,0.016357422
88501,0.016174316
88502,0.016021729
88503,0.015899658
88504,0.015686035
88505,0.015380859
88506,0.014892578
88507,0.014312744
88508,0.013702393
88509,0.0132751465
88510,0.013061523
88511,0.013244629
88512,0.013641357
88513,0.013977051
88514,0.014038086
88515,0.01361084
88516,0.012786865
88517,0.011810303
88518,0.010955811
88519,0.010498047
88520,0.010314941
88521,0.010223389
88522,0.0099487305
88523,0.009490967
88524,0.0087890625
88525,0.008087158
88526,0.0076293945
88527,0.007385254
88528,0.0073242188
88529,0.007232666
88530,0.0068969727
88531,0.0064086914
88532,0.005645752
88533,0.004699707
88534,0.0036315918
88535,0.002532959
88536,0.0014343262
88537,0.0002746582
88538,-0.00088500977
88539,-0.0020446777
88540,-0.0031738281
88541,-0.0043029785
88542,-0.0054016113
88543,-0.0064086914
88544,-0.007232666
88545,-0.00793457
88546,-0.008422852
88547,-0.00869751
88548,-0.009033203
88549,-0.009399414
88550,-0.009918213
88551,-0.01071167
88552,-0.01159668
88553,-0.012359619
88554,-0.012878418
88555,-0.013000488
88556,-0.012786865
88557,-0.012542725
88558,-0.012420654
88559,-0.012573242
88560,-0.012969971
88561,-0.013366699
88562,-0.013580322
88563,-0.013519287
88564,-0.013153076
88565,-0.01260376
88566,-0.011993408
88567,-0.011413574
88568,-0.010986328
88569,-0.0105896
88570,-0.010345459
88571,-0.010192871
88572,-0.010131836
88573,-0.010070801
88574,-0.010009766
88575,-0.009857178
88576,-0.009674072
88577,-0.0095825195
88578,-0.009674072
88579,-0.009765625
88580,-0.009887695
88581,-0.009887695
88582,-0.00970459
88583,-0.009307861
88584,-0.008758545
88585,-0.008117676
88586,-0.0074768066
88587,-0.0067749023
88588,-0.006225586
88589,-0.00579834
88590,-0.0056152344
88591,-0.005706787
88592,-0.0059509277
88593,-0.0062561035
88594,-0.0064086914
88595,-0.006500244
88596,-0.0065307617
88597,-0.006500244
88598,-0.0063171387
88599,-0.0058898926
88600,-0.0050964355
88601,-0.0039367676
88602,-0.002532959
88603,-0.0012207031
88604,-0.00018310547
88605,0.00045776367
88606,0.00079345703
88607,0.0009765625
88608,0.0012512207
88609,0.001739502
88610,0.0022888184
88611,0.0028686523
88612,0.0033569336
88613,0.0036010742
88614,0.003540039
88615,0.0032043457
88616,0.002746582
88617,0.0023498535
88618,0.002166748
88619,0.0023498535
88620,0.0028381348
88621,0.0034484863
88622,0.0038757324
88623,0.0040893555
88624,0.0039367676
88625,0.003540039
88626,0.0030212402
88627,0.002532959
88628,0.0021972656
88629,0.002166748
88630,0.002319336
88631,0.0026855469
88632,0.0032348633
88633,0.0036621094
88634,0.0040283203
88635,0.0042419434
88636,0.004425049
88637,0.004760742
88638,0.005279541
88639,0.0059509277
88640,0.0066223145
88641,0.006958008
88642,0.0068969727
88643,0.006439209
88644,0.0058288574
88645,0.005279541
88646,0.005004883
88647,0.0049743652
88648,0.00491333
88649,0.0045776367
88650,0.003967285
88651,0.003112793
88652,0.0022277832
88653,0.0014953613
88654,0.0011291504
88655,0.0010375977
88656,0.0011291504
88657,0.0012817383
88658,0.0014343262
88659,0.0015258789
88660,0.0014343262
88661,0.0010681152
88662,0.0004272461
88663,-0.0004272461
88664,-0.0013427734
88665,-0.0020751953
88666,-0.0025939941
88667,-0.0029296875
88668,-0.0030822754
88669,-0.003326416
88670,-0.0036621094
88671,-0.0040893555
88672,-0.004425049
88673,-0.004547119
88674,-0.004272461
88675,-0.0037231445
88676,-0.002960205
88677,-0.0021362305
88678,-0.0015563965
88679,-0.0012817383
88680,-0.0012817383
88681,-0.0014953613
88682,-0.0016784668
88683,-0.0017700195
88684,-0.0017089844
88685,-0.0015563965
88686,-0.0013427734
88687,-0.0011901855
88688,-0.0010375977
88689,-0.0008239746
88690,-0.00048828125
88691,-9.1552734e-05
88692,0.0004272461
88693,0.0008239746
88694,0.0011291504
88695,0.0013122559
88696,0.0012817383
88697,0.0010986328
88698,0.0008544922
88699,0.00064086914
88700,0.0005187988
88701,0.00064086914
88702,0.00088500977
88703,0.0012817383
88704,0.0015563965
88705,0.0016784668
88706,0.0017089844
88707,0.0018005371
88708,0.0021362305
88709,0.0028381348
88710,0.0037841797
88711,0.0049743652
88712,0.0060424805
88713,0.0070495605
88714,0.007873535
88715,0.008544922
88716,0.009033203
88717,0.009399414
88718,0.00970459
88719,0.009918213
88720,0.010192871
88721,0.010559082
88722,0.010864258
88723,0.011016846
88724,0.010864258
88725,0.010559082
88726,0.010223389
88727,0.010101318
88728,0.010284424
88729,0.010681152
88730,0.011199951
88731,0.01159668
88732,0.011871338
88733,0.011932373
88734,0.011932373
88735,0.011871338
88736,0.011779785
88737,0.011566162
88738,0.011108398
88739,0.010467529
88740,0.009735107
88741,0.008911133
88742,0.008178711
88743,0.007659912
88744,0.0073242188
88745,0.0072631836
88746,0.0074768066
88747,0.007843018
88748,0.008239746
88749,0.008636475
88750,0.008911133
88751,0.009094238
88752,0.009033203
88753,0.00881958
88754,0.008392334
88755,0.0078125
88756,0.0071411133
88757,0.0065307617
88758,0.006072998
88759,0.0057678223
88760,0.005554199
88761,0.0052490234
88762,0.0048828125
88763,0.0043640137
88764,0.00390625
88765,0.0036315918
88766,0.0034484863
88767,0.003479004
88768,0.0034484863
88769,0.0031738281
88770,0.0025634766
88771,0.0017089844
88772,0.00064086914
88773,-0.00045776367
88774,-0.0016479492
88775,-0.0028686523
88776,-0.004058838
88777,-0.0053100586
88778,-0.0065612793
88779,-0.007659912
88780,-0.008575439
88781,-0.009155273
88782,-0.009490967
88783,-0.009765625
88784,-0.010009766
88785,-0.010284424
88786,-0.010406494
88787,-0.010375977
88788,-0.010345459
88789,-0.010467529
88790,-0.010894775
88791,-0.011657715
88792,-0.012573242
88793,-0.013366699
88794,-0.013916016
88795,-0.014251709
88796,-0.014404297
88797,-0.014587402
88798,-0.014709473
88799,-0.0146484375
88800,-0.014526367
88801,-0.014251709
88802,-0.0138549805
88803,-0.0134887695
88804,-0.013122559
88805,-0.012756348
88806,-0.012390137
88807,-0.012023926
88808,-0.011749268
88809,-0.01171875
88810,-0.011932373
88811,-0.012420654
88812,-0.013061523
88813,-0.013885498
88814,-0.0146484375
88815,-0.015411377
88816,-0.016113281
88817,-0.016601562
88818,-0.016845703
88819,-0.016906738
88820,-0.016693115
88821,-0.016357422
88822,-0.015838623
88823,-0.015258789
88824,-0.014587402
88825,-0.014038086
88826,-0.013641357
88827,-0.0134887695
88828,-0.013549805
88829,-0.013763428
88830,-0.014038086
88831,-0.014282227
88832,-0.014434814
88833,-0.014465332
88834,-0.014343262
88835,-0.014160156
88836,-0.013916016
88837,-0.01361084
88838,-0.013305664
88839,-0.013122559
88840,-0.013031006
88841,-0.013092041
88842,-0.013153076
88843,-0.013183594
88844,-0.013122559
88845,-0.012969971
88846,-0.0128479
88847,-0.0128479
88848,-0.012908936
88849,-0.012939453
88850,-0.012939453
88851,-0.012817383
88852,-0.012817383
88853,-0.013000488
88854,-0.013397217
88855,-0.0138549805
88856,-0.014282227
88857,-0.01449585
88858,-0.014465332
88859,-0.014343262
88860,-0.014190674
88861,-0.014099121
88862,-0.013977051
88863,-0.013946533
88864,-0.013916016
88865,-0.014007568
88866,-0.014312744
88867,-0.014831543
88868,-0.015380859
88869,-0.015991211
88870,-0.016448975
88871,-0.016723633
88872,-0.01675415
88873,-0.016540527
88874,-0.01626587
88875,-0.016021729
88876,-0.015808105
88877,-0.015563965
88878,-0.0152282715
88879,-0.014801025
88880,-0.014343262
88881,-0.0140686035
88882,-0.014038086
88883,-0.014312744
88884,-0.014770508
88885,-0.015350342
88886,-0.015930176
88887,-0.016479492
88888,-0.016937256
88889,-0.017303467
88890,-0.017547607
88891,-0.017608643
88892,-0.01751709
88893,-0.017364502
88894,-0.017303467
88895,-0.017333984
88896,-0.01727295
88897,-0.017059326
88898,-0.016479492
88899,-0.015838623
88900,-0.015197754
88901,-0.014831543
88902,-0.014831543
88903,-0.015045166
88904,-0.015258789
88905,-0.015258789
88906,-0.014862061
88907,-0.014007568
88908,-0.012939453
88909,-0.011871338
88910,-0.011016846
88911,-0.010375977
88912,-0.009796143
88913,-0.009002686
88914,-0.007873535
88915,-0.0064697266
88916,-0.0050354004
88917,-0.0039367676
88918,-0.0031738281
88919,-0.0027770996
88920,-0.002532959
88921,-0.0021362305
88922,-0.0016174316
88923,-0.00091552734
88924,-0.00012207031
88925,0.00064086914
88926,0.0015869141
88927,0.002532959
88928,0.0035705566
88929,0.004638672
88930,0.0056762695
88931,0.0066833496
88932,0.0077819824
88933,0.008972168
88934,0.010223389
88935,0.011505127
88936,0.012542725
88937,0.013397217
88938,0.0140686035
88939,0.014587402
88940,0.015197754
88941,0.015899658
88942,0.01663208
88943,0.017303467
88944,0.017822266
88945,0.01828003
88946,0.018798828
88947,0.019439697
88948,0.020446777
88949,0.021759033
88950,0.023162842
88951,0.024658203
88952,0.026000977
88953,0.02722168
88954,0.028411865
88955,0.029663086
88956,0.030914307
88957,0.032196045
88958,0.03326416
88959,0.034088135
88960,0.034576416
88961,0.034698486
88962,0.034576416
88963,0.034332275
88964,0.0340271
88965,0.03387451
88966,0.033996582
88967,0.0345459
88968,0.03552246
88969,0.036743164
88970,0.037994385
88971,0.039031982
88972,0.039611816
88973,0.03970337
88974,0.039520264
88975,0.03918457
88976,0.03894043
88977,0.038726807
88978,0.038604736
88979,0.038635254
88980,0.038757324
88981,0.039001465
88982,0.039367676
88983,0.039886475
88984,0.040252686
88985,0.040405273
88986,0.040100098
88987,0.039520264
88988,0.038848877
88989,0.038116455
88990,0.03753662
88991,0.036956787
88992,0.036315918
88993,0.03555298
88994,0.03475952
88995,0.0340271
88996,0.03353882
88997,0.033325195
88998,0.033233643
88999,0.033172607
89000,0.03289795
89001,0.03250122
89002,0.031921387
89003,0.031341553
89004,0.031036377
89005,0.030883789
89006,0.030853271
89007,0.030975342
89008,0.030944824
89009,0.030731201
89010,0.03036499
89011,0.029693604
89012,0.028717041
89013,0.02758789
89014,0.02609253
89015,0.024597168
89016,0.023162842
89017,0.021942139
89018,0.021057129
89019,0.02053833
89020,0.020263672
89021,0.020202637
89022,0.020263672
89023,0.020507812
89024,0.020843506
89025,0.021057129
89026,0.021057129
89027,0.020690918
89028,0.019836426
89029,0.018676758
89030,0.01727295
89031,0.015838623
89032,0.014587402
89033,0.013549805
89034,0.012786865
89035,0.012359619
89036,0.0121154785
89037,0.011993408
89038,0.0119018555
89039,0.011688232
89040,0.011383057
89041,0.010955811
89042,0.010406494
89043,0.009887695
89044,0.009246826
89045,0.008605957
89046,0.007873535
89047,0.0071105957
89048,0.0064086914
89049,0.00579834
89050,0.005218506
89051,0.004699707
89052,0.0040893555
89053,0.0032958984
89054,0.0024414062
89055,0.0016174316
89056,0.0009765625
89057,0.00076293945
89058,0.0010070801
89059,0.0016174316
89060,0.0024108887
89061,0.0029907227
89062,0.0032043457
89063,0.002960205
89064,0.0022583008
89065,0.0014648438
89066,0.00076293945
89067,6.1035156e-05
89068,-0.00039672852
89069,-0.00076293945
89070,-0.001159668
89071,-0.0015563965
89072,-0.0019226074
89073,-0.0022277832
89074,-0.002319336
89075,-0.002380371
89076,-0.0022888184
89077,-0.0022277832
89078,-0.0022888184
89079,-0.0025634766
89080,-0.003112793
89081,-0.0038757324
89082,-0.004760742
89083,-0.005706787
89084,-0.006591797
89085,-0.0073242188
89086,-0.0079956055
89087,-0.008575439
89088,-0.009124756
89089,-0.009735107
89090,-0.010437012
89091,-0.011108398
89092,-0.011871338
89093,-0.012573242
89094,-0.013305664
89095,-0.013916016
89096,-0.014373779
89097,-0.01473999
89098,-0.014984131
89099,-0.015197754
89100,-0.015411377
89101,-0.015838623
89102,-0.016418457
89103,-0.017242432
89104,-0.018188477
89105,-0.019134521
89106,-0.020019531
89107,-0.020751953
89108,-0.021331787
89109,-0.02178955
89110,-0.02218628
89111,-0.022583008
89112,-0.022949219
89113,-0.023223877
89114,-0.023529053
89115,-0.023864746
89116,-0.024291992
89117,-0.024963379
89118,-0.025848389
89119,-0.027038574
89120,-0.028289795
89121,-0.029510498
89122,-0.030578613
89123,-0.031402588
89124,-0.0317688
89125,-0.03189087
89126,-0.031829834
89127,-0.0317688
89128,-0.031951904
89129,-0.032318115
89130,-0.032836914
89131,-0.033294678
89132,-0.0335083
89133,-0.0335083
89134,-0.033355713
89135,-0.03338623
89136,-0.03375244
89137,-0.034454346
89138,-0.035461426
89139,-0.036621094
89140,-0.03765869
89141,-0.038513184
89142,-0.0390625
89143,-0.039215088
89144,-0.039154053
89145,-0.038879395
89146,-0.03845215
89147,-0.038024902
89148,-0.037628174
89149,-0.037139893
89150,-0.03677368
89151,-0.03643799
89152,-0.036071777
89153,-0.035736084
89154,-0.03540039
89155,-0.034942627
89156,-0.034484863
89157,-0.033935547
89158,-0.03338623
89159,-0.03289795
89160,-0.032470703
89161,-0.032318115
89162,-0.032440186
89163,-0.03277588
89164,-0.033294678
89165,-0.033813477
89166,-0.034118652
89167,-0.034179688
89168,-0.03387451
89169,-0.033294678
89170,-0.03262329
89171,-0.031921387
89172,-0.031188965
89173,-0.030395508
89174,-0.02935791
89175,-0.028259277
89176,-0.02709961
89177,-0.026031494
89178,-0.025299072
89179,-0.024841309
89180,-0.02456665
89181,-0.02444458
89182,-0.024230957
89183,-0.023956299
89184,-0.023651123
89185,-0.023162842
89186,-0.022705078
89187,-0.02218628
89188,-0.021697998
89189,-0.02130127
89190,-0.021026611
89191,-0.020812988
89192,-0.020599365
89193,-0.02017212
89194,-0.019500732
89195,-0.018585205
89196,-0.01751709
89197,-0.016448975
89198,-0.01550293
89199,-0.01473999
89200,-0.014221191
89201,-0.013824463
89202,-0.013549805
89203,-0.013244629
89204,-0.012878418
89205,-0.012512207
89206,-0.012084961
89207,-0.011566162
89208,-0.011047363
89209,-0.010437012
89210,-0.00970459
89211,-0.009033203
89212,-0.008331299
89213,-0.007659912
89214,-0.0072021484
89215,-0.006713867
89216,-0.0063476562
89217,-0.0060424805
89218,-0.0056762695
89219,-0.0053100586
89220,-0.00491333
89221,-0.004425049
89222,-0.0039367676
89223,-0.003326416
89224,-0.0026855469
89225,-0.0022277832
89226,-0.0018615723
89227,-0.0016174316
89228,-0.0014038086
89229,-0.0010986328
89230,-0.0006713867
89231,-0.00018310547
89232,0.00039672852
89233,0.0009460449
89234,0.0014343262
89235,0.0017700195
89236,0.0019226074
89237,0.0018615723
89238,0.0016479492
89239,0.0013122559
89240,0.0010375977
89241,0.00088500977
89242,0.00091552734
89243,0.0012207031
89244,0.0018920898
89245,0.0026855469
89246,0.0036315918
89247,0.004547119
89248,0.005340576
89249,0.005859375
89250,0.006164551
89251,0.0064086914
89252,0.00680542
89253,0.0073242188
89254,0.008056641
89255,0.0087890625
89256,0.009429932
89257,0.009887695
89258,0.010223389
89259,0.010467529
89260,0.0107421875
89261,0.010925293
89262,0.011077881
89263,0.011352539
89264,0.011627197
89265,0.012145996
89266,0.01272583
89267,0.013397217
89268,0.014038086
89269,0.014709473
89270,0.0154418945
89271,0.016326904
89272,0.01739502
89273,0.0184021
89274,0.019348145
89275,0.019958496
89276,0.020202637
89277,0.020355225
89278,0.020446777
89279,0.020721436
89280,0.021118164
89281,0.021636963
89282,0.022216797
89283,0.022735596
89284,0.023132324
89285,0.0234375
89286,0.023529053
89287,0.023529053
89288,0.023468018
89289,0.02331543
89290,0.023284912
89291,0.023284912
89292,0.023376465
89293,0.02368164
89294,0.024139404
89295,0.024841309
89296,0.025756836
89297,0.026641846
89298,0.027435303
89299,0.028015137
89300,0.028381348
89301,0.028656006
89302,0.028839111
89303,0.029083252
89304,0.029418945
89305,0.029693604
89306,0.029907227
89307,0.03012085
89308,0.030273438
89309,0.030303955
89310,0.030303955
89311,0.030059814
89312,0.029724121
89313,0.029327393
89314,0.029052734
89315,0.028839111
89316,0.028747559
89317,0.028686523
89318,0.028656006
89319,0.028686523
89320,0.028808594
89321,0.029174805
89322,0.029724121
89323,0.03036499
89324,0.031036377
89325,0.031555176
89326,0.031921387
89327,0.031951904
89328,0.0317688
89329,0.031311035
89330,0.030639648
89331,0.029785156
89332,0.028961182
89333,0.028076172
89334,0.027160645
89335,0.026367188
89336,0.025634766
89337,0.025115967
89338,0.024841309
89339,0.024749756
89340,0.024749756
89341,0.02468872
89342,0.02432251
89343,0.023620605
89344,0.022735596
89345,0.02178955
89346,0.021057129
89347,0.020629883
89348,0.020385742
89349,0.020385742
89350,0.020324707
89351,0.020233154
89352,0.020080566
89353,0.01965332
89354,0.018981934
89355,0.018035889
89356,0.016906738
89357,0.015808105
89358,0.014862061
89359,0.014099121
89360,0.013549805
89361,0.012939453
89362,0.012237549
89363,0.011383057
89364,0.010406494
89365,0.009490967
89366,0.008758545
89367,0.008056641
89368,0.007385254
89369,0.006652832
89370,0.0058288574
89371,0.005065918
89372,0.004486084
89373,0.0040893555
89374,0.003967285
89375,0.0039978027
89376,0.004058838
89377,0.0039978027
89378,0.0036621094
89379,0.0028686523
89380,0.0016784668
89381,6.1035156e-05
89382,-0.0017089844
89383,-0.0034179688
89384,-0.0048217773
89385,-0.0057678223
89386,-0.006378174
89387,-0.0066223145
89388,-0.006713867
89389,-0.00680542
89390,-0.0068359375
89391,-0.0068969727
89392,-0.0069885254
89393,-0.007171631
89394,-0.007446289
89395,-0.007873535
89396,-0.008392334
89397,-0.00894165
89398,-0.009277344
89399,-0.009399414
89400,-0.009277344
89401,-0.009033203
89402,-0.008636475
89403,-0.008361816
89404,-0.008178711
89405,-0.0079956055
89406,-0.007904053
89407,-0.007843018
89408,-0.0077819824
89409,-0.0077819824
89410,-0.007751465
89411,-0.0078125
89412,-0.0079956055
89413,-0.008392334
89414,-0.008972168
89415,-0.00970459
89416,-0.010345459
89417,-0.010955811
89418,-0.011383057
89419,-0.011627197
89420,-0.01184082
89421,-0.0119018555
89422,-0.0119018555
89423,-0.01171875
89424,-0.011230469
89425,-0.010437012
89426,-0.009460449
89427,-0.008361816
89428,-0.0073547363
89429,-0.006652832
89430,-0.006225586
89431,-0.0061950684
89432,-0.0063476562
89433,-0.006713867
89434,-0.0071105957
89435,-0.0076293945
89436,-0.008087158
89437,-0.008605957
89438,-0.009063721
89439,-0.009490967
89440,-0.0099487305
89441,-0.010314941
89442,-0.01071167
89443,-0.010894775
89444,-0.010772705
89445,-0.010375977
89446,-0.009796143
89447,-0.009246826
89448,-0.008911133
89449,-0.00881958
89450,-0.008911133
89451,-0.009002686
89452,-0.009033203
89453,-0.009033203
89454,-0.009063721
89455,-0.009185791
89456,-0.009429932
89457,-0.009765625
89458,-0.0101623535
89459,-0.01071167
89460,-0.011474609
89461,-0.012420654
89462,-0.013549805
89463,-0.01473999
89464,-0.015899658
89465,-0.016967773
89466,-0.01776123
89467,-0.018310547
89468,-0.018463135
89469,-0.01828003
89470,-0.017852783
89471,-0.01739502
89472,-0.016998291
89473,-0.016723633
89474,-0.016571045
89475,-0.016418457
89476,-0.016113281
89477,-0.015716553
89478,-0.015167236
89479,-0.0146484375
89480,-0.0140686035
89481,-0.013458252
89482,-0.012908936
89483,-0.012451172
89484,-0.012298584
89485,-0.012512207
89486,-0.013153076
89487,-0.0140686035
89488,-0.015014648
89489,-0.01574707
89490,-0.016204834
89491,-0.016235352
89492,-0.016143799
89493,-0.015838623
89494,-0.015319824
89495,-0.01461792
89496,-0.01373291
89497,-0.012817383
89498,-0.012023926
89499,-0.011352539
89500,-0.01083374
89501,-0.010345459
89502,-0.009735107
89503,-0.009033203
89504,-0.008361816
89505,-0.007873535
89506,-0.0076904297
89507,-0.0076293945
89508,-0.007537842
89509,-0.007385254
89510,-0.0071105957
89511,-0.0069274902
89512,-0.006958008
89513,-0.0071411133
89514,-0.0073547363
89515,-0.007446289
89516,-0.007232666
89517,-0.00680542
89518,-0.006286621
89519,-0.00579834
89520,-0.0053710938
89521,-0.0050964355
89522,-0.004760742
89523,-0.004547119
89524,-0.004272461
89525,-0.0040283203
89526,-0.0037231445
89527,-0.0032348633
89528,-0.0025024414
89529,-0.0014343262
89530,-9.1552734e-05
89531,0.001373291
89532,0.002746582
89533,0.003967285
89534,0.0048217773
89535,0.005432129
89536,0.005859375
89537,0.006225586
89538,0.006652832
89539,0.007080078
89540,0.007507324
89541,0.007904053
89542,0.008178711
89543,0.008270264
89544,0.0082092285
89545,0.008026123
89546,0.007843018
89547,0.007843018
89548,0.008117676
89549,0.008666992
89550,0.009399414
89551,0.010101318
89552,0.010772705
89553,0.011291504
89554,0.011871338
89555,0.012481689
89556,0.013153076
89557,0.0138549805
89558,0.014343262
89559,0.014587402
89560,0.014404297
89561,0.013977051
89562,0.013458252
89563,0.013092041
89564,0.0128479
89565,0.012817383
89566,0.012786865
89567,0.012573242
89568,0.012207031
89569,0.011688232
89570,0.011169434
89571,0.010803223
89572,0.010620117
89573,0.010620117
89574,0.010620117
89575,0.010620117
89576,0.010498047
89577,0.010131836
89578,0.009613037
89579,0.008911133
89580,0.008178711
89581,0.007385254
89582,0.00680542
89583,0.0063171387
89584,0.006072998
89585,0.0058288574
89586,0.005554199
89587,0.0052490234
89588,0.005065918
89589,0.005065918
89590,0.005279541
89591,0.005493164
89592,0.005645752
89593,0.005432129
89594,0.0049438477
89595,0.004272461
89596,0.0036315918
89597,0.0032348633
89598,0.0030517578
89599,0.0031433105
89600,0.0034484863
89601,0.0038146973
89602,0.004180908
